trip_id,payment_type,fare_amount,trip_distance,passenger_count,pickup_hour
37647,UPI,479.97,46.95,2,21
37648,Wallet,522.74,22.95,3,18
37649,Card,380.66,8.0,3,15
37650,UPI,119.39,37.0,2,10
37651,Cash,518.95,34.89,2,1
37652,Card,785.65,46.13,1,1
37653,Cash,955.36,15.55,4,14
37654,Cash,122.75,31.65,2,9
37655,Card,807.53,48.02,3,13
37656,Cash,303.71,43.68,4,16
37657,UPI,831.68,41.21,5,6
37658,Card,374.91,43.99,4,15
37659,Cash,158.71,42.29,2,16
37660,Cash,631.42,19.27,4,11
37661,Wallet,899.21,1.27,4,18
37662,Wallet,222.51,49.39,4,2
37663,Cash,70.71,38.86,2,14
37664,Card,889.65,11.68,2,23
37665,UPI,712.94,37.53,2,6
37666,Cash,818.26,18.55,5,13
37667,Cash,106.85,12.71,2,15
37668,Cash,895.93,28.51,5,14
37669,Wallet,448.2,1.03,5,2
37670,Card,902.74,48.84,1,19
37671,Cash,111.68,47.18,4,21
37672,Wallet,890.57,39.61,4,16
37673,Cash,689.71,3.15,3,3
37674,Cash,576.56,4.21,3,0
37675,Card,108.69,32.59,1,0
37676,Wallet,704.0,40.09,1,16
37677,UPI,617.89,3.18,4,0
37678,Card,739.97,28.4,2,4
37679,UPI,730.88,35.11,3,3
37680,Wallet,471.55,8.6,2,11
37681,Wallet,244.45,9.19,3,18
37682,UPI,923.02,46.6,4,1
37683,Wallet,929.31,20.35,1,22
37684,Card,251.33,14.09,1,17
37685,Cash,649.12,2.76,2,18
37686,UPI,242.73,2.33,4,4
37687,Cash,868.16,13.28,2,13
37688,UPI,143.3,31.19,5,14
37689,Cash,990.69,30.45,4,7
37690,Cash,630.32,11.66,3,21
37691,Card,71.77,37.26,4,3
37692,Cash,887.81,23.33,3,0
37693,UPI,700.24,40.07,1,17
37694,Cash,712.46,46.26,2,7
37695,Wallet,311.28,12.25,5,15
37696,Cash,369.96,22.69,5,16
37697,Cash,918.7,3.13,1,9
37698,Wallet,653.21,38.25,1,17
37699,Wallet,66.11,16.47,3,12
37700,UPI,361.04,32.74,5,6
37701,Wallet,618.62,19.37,3,18
37702,Wallet,190.61,7.56,3,23
37703,UPI,143.38,0.85,3,16
37704,UPI,106.42,32.2,5,22
37705,Cash,649.05,46.75,5,7
37706,Card,354.57,45.23,3,11
37707,UPI,404.99,47.06,3,13
37708,Wallet,107.04,34.56,2,15
37709,Cash,751.12,21.74,1,7
37710,Wallet,778.42,26.56,1,10
37711,UPI,837.96,36.45,2,15
37712,Card,669.08,15.29,5,9
37713,Cash,784.62,9.98,5,9
37714,UPI,598.37,3.86,1,17
37715,UPI,517.06,24.1,2,2
37716,Wallet,296.82,5.03,4,9
37717,Card,100.71,23.28,2,14
37718,UPI,327.23,40.73,5,1
37719,Wallet,699.44,8.07,5,20
37720,Cash,930.49,6.47,3,23
37721,Wallet,293.4,12.65,2,4
37722,Cash,686.36,4.62,4,7
37723,Wallet,504.33,18.54,3,18
37724,Card,646.17,30.64,1,9
37725,Wallet,51.54,23.87,5,9
37726,Card,166.52,36.16,1,18
37727,Card,256.17,6.45,3,1
37728,Cash,898.78,17.35,3,11
37729,Wallet,88.5,21.14,2,9
37730,Wallet,591.15,23.25,5,7
37731,Wallet,932.21,3.9,3,16
37732,Card,669.47,3.68,3,14
37733,UPI,510.18,4.68,5,12
37734,Wallet,416.69,7.45,3,11
37735,Wallet,642.99,0.52,5,6
37736,UPI,506.37,15.44,4,7
37737,Cash,720.14,20.86,3,22
37738,Wallet,636.89,27.66,5,6
37739,UPI,589.04,1.85,5,23
37740,Wallet,958.97,22.53,1,8
37741,Card,843.91,46.93,1,3
37742,UPI,628.42,37.69,4,0
37743,Card,561.72,16.4,3,16
37744,UPI,737.75,26.55,5,12
37745,Cash,813.72,35.08,3,13
37746,Card,330.48,8.15,4,18
37747,Wallet,683.6,4.07,4,5
37748,UPI,178.4,31.14,4,18
37749,Wallet,458.93,36.98,3,11
37750,Cash,941.51,25.95,2,12
37751,UPI,359.98,34.92,3,15
37752,Cash,196.52,36.09,2,4
37753,UPI,188.84,32.38,1,18
37754,Card,424.04,46.86,3,12
37755,Wallet,263.92,27.03,5,7
37756,Card,455.57,3.32,2,5
37757,Card,732.94,28.48,2,16
37758,Card,893.75,32.15,5,3
37759,Card,154.66,17.37,4,23
37760,UPI,779.99,23.9,1,4
37761,Wallet,148.31,38.64,5,2
37762,UPI,410.46,36.08,3,7
37763,UPI,996.72,9.29,2,9
37764,UPI,115.24,12.28,5,8
37765,Card,71.74,28.75,4,16
37766,Cash,366.97,19.82,5,18
37767,Card,953.56,37.65,4,11
37768,UPI,69.04,5.51,4,9
37769,Card,261.58,16.62,5,14
37770,Wallet,623.0,18.7,1,20
37771,Wallet,272.07,21.82,2,11
37772,Card,101.12,38.43,1,16
37773,Card,99.82,1.42,3,0
37774,Cash,581.2,7.66,4,7
37775,Card,583.8,27.78,1,7
37776,Card,721.15,24.59,5,13
37777,Cash,175.15,47.6,4,2
37778,Card,524.86,3.26,2,19
37779,Card,620.9,15.18,1,11
37780,Card,261.26,39.0,2,5
37781,Card,569.98,48.09,4,6
37782,Card,722.83,49.71,1,11
37783,UPI,991.3,14.94,4,2
37784,Card,616.6,29.98,4,7
37785,Cash,868.13,47.91,4,10
37786,Card,841.99,48.87,2,17
37787,UPI,943.25,6.33,2,22
37788,Cash,736.9,18.04,2,16
37789,Cash,252.45,36.81,2,22
37790,Card,333.19,28.17,3,22
37791,Wallet,795.45,29.02,3,0
37792,UPI,544.78,21.81,4,13
37793,Wallet,288.74,42.29,5,16
37794,Card,673.84,3.69,3,8
37795,UPI,911.21,11.85,1,4
37796,Wallet,389.81,35.31,5,19
37797,UPI,616.43,41.06,5,16
37798,Card,602.43,48.55,5,14
37799,UPI,170.63,15.16,4,8
37800,Card,135.73,11.41,1,19
37801,Wallet,894.96,13.29,3,13
37802,UPI,936.86,12.84,4,17
37803,Cash,909.03,24.1,1,2
37804,Card,426.82,14.54,1,6
37805,UPI,323.24,7.39,2,4
37806,Cash,945.06,3.16,1,14
37807,Cash,888.66,13.16,4,15
37808,Cash,828.83,40.97,3,7
37809,Cash,367.48,42.3,5,2
37810,Card,656.81,29.76,4,15
37811,UPI,762.9,20.09,1,0
37812,Cash,597.35,13.69,4,9
37813,UPI,621.9,2.45,4,8
37814,UPI,768.85,49.52,5,12
37815,Wallet,778.49,19.39,3,9
37816,UPI,277.95,18.96,2,8
37817,Card,421.14,20.17,2,14
37818,Card,792.13,38.95,2,2
37819,Cash,298.38,33.09,5,14
37820,UPI,919.81,47.19,1,13
37821,Card,846.95,4.19,5,7
37822,Card,900.68,48.06,5,15
37823,Card,332.43,29.68,4,4
37824,Cash,149.86,46.51,5,19
37825,Card,145.56,38.32,4,16
37826,UPI,578.11,49.32,4,12
37827,Card,340.31,11.04,2,14
37828,Card,300.35,26.27,1,11
37829,Cash,261.29,46.96,2,10
37830,UPI,583.99,7.31,1,3
37831,Card,570.69,39.11,2,19
37832,UPI,451.2,45.74,5,17
37833,UPI,181.52,19.06,3,22
37834,Card,932.36,22.43,2,10
37835,Cash,456.54,41.69,3,14
37836,UPI,167.46,28.54,1,17
37837,Wallet,85.22,24.19,2,13
37838,Card,194.96,14.07,1,7
37839,UPI,332.27,27.04,2,22
37840,UPI,648.59,19.11,3,6
37841,UPI,972.39,23.82,2,19
37842,Card,308.46,42.58,2,10
37843,Wallet,800.31,42.36,4,2
37844,UPI,915.82,1.54,5,2
37845,UPI,421.99,27.52,2,5
37846,Cash,290.61,47.56,4,1
37847,Card,516.51,22.58,5,10
37848,Card,901.88,5.97,3,5
37849,UPI,60.43,1.06,4,10
37850,Cash,512.3,20.7,4,21
37851,UPI,769.72,43.91,2,4
37852,UPI,621.07,44.69,3,10
37853,Card,522.47,33.25,5,16
37854,Cash,575.93,47.67,3,14
37855,UPI,638.27,4.08,3,9
37856,Card,697.97,18.84,1,19
37857,UPI,388.38,39.74,3,8
37858,UPI,541.51,42.07,5,10
37859,Cash,309.89,5.03,2,22
37860,Cash,984.79,29.56,5,9
37861,Cash,227.92,33.47,5,1
37862,UPI,193.12,11.48,5,22
37863,Wallet,305.38,2.15,1,19
37864,Cash,924.05,1.53,3,4
37865,Wallet,675.91,18.27,5,2
37866,Wallet,483.13,6.81,4,19
37867,Wallet,929.13,28.78,3,13
37868,Card,905.14,12.87,4,0
37869,UPI,431.51,17.24,5,18
37870,Cash,585.46,17.56,2,7
37871,UPI,910.11,46.6,1,7
37872,UPI,353.43,43.15,1,18
37873,Card,437.16,32.61,4,14
37874,Card,803.36,8.27,1,21
37875,Card,713.71,4.31,5,7
37876,UPI,96.22,18.11,4,2
37877,Wallet,161.51,28.77,5,3
37878,UPI,853.95,36.39,5,2
37879,Card,78.25,1.69,4,21
37880,UPI,923.93,10.14,2,19
37881,Card,308.17,22.2,4,14
37882,Card,618.46,18.3,5,0
37883,Cash,586.35,23.19,5,13
37884,Wallet,426.44,16.71,2,1
37885,Card,79.87,29.6,4,16
37886,Cash,232.85,43.37,3,12
37887,Wallet,634.22,4.56,2,21
37888,Card,474.05,15.0,3,19
37889,Wallet,443.15,13.68,4,8
37890,Wallet,142.82,27.43,2,18
37891,UPI,379.77,44.66,1,20
37892,Cash,550.11,41.09,4,9
37893,Wallet,123.81,45.18,4,1
37894,UPI,113.36,11.02,2,22
37895,Wallet,516.98,17.51,4,4
37896,UPI,583.19,14.14,4,15
37897,Card,294.76,27.52,5,11
37898,Card,359.48,33.72,5,2
37899,UPI,807.03,21.06,3,23
37900,Card,875.77,15.73,4,1
37901,Card,358.97,31.78,1,17
37902,Card,387.93,25.17,4,20
37903,Wallet,838.81,41.52,4,5
37904,UPI,975.14,3.17,1,4
37905,Cash,354.56,36.94,2,12
37906,Cash,799.29,34.79,2,14
37907,UPI,505.71,43.4,5,2
37908,Wallet,300.54,42.32,2,18
37909,Card,697.7,7.94,4,2
37910,Card,489.42,32.25,1,11
37911,Wallet,304.75,30.4,4,2
37912,Cash,151.87,34.87,3,2
37913,UPI,873.61,49.07,1,9
37914,UPI,884.73,5.92,2,23
37915,Wallet,121.21,31.65,5,4
37916,Card,680.23,30.05,3,9
37917,Card,204.45,0.87,4,23
37918,Card,664.0,33.1,4,17
37919,UPI,912.24,25.11,4,10
37920,Cash,297.2,38.76,3,2
37921,UPI,380.53,37.88,3,16
37922,Wallet,805.37,2.66,1,21
37923,UPI,748.61,39.13,4,20
37924,Wallet,438.22,44.91,5,14
37925,UPI,856.12,31.78,2,16
37926,Cash,924.56,43.53,3,13
37927,Wallet,480.01,10.8,2,3
37928,Card,87.48,45.1,1,6
37929,Card,533.97,46.83,5,2
37930,UPI,752.7,14.6,3,7
37931,UPI,259.03,17.6,1,19
37932,Cash,144.46,35.69,2,5
37933,Cash,320.95,17.14,1,15
37934,Card,61.01,49.48,5,13
37935,UPI,729.7,14.77,4,1
37936,Wallet,188.76,1.93,2,18
37937,Cash,737.47,40.97,4,6
37938,Wallet,272.82,2.64,1,7
37939,Wallet,992.46,48.73,5,7
37940,Cash,555.21,30.2,4,10
37941,UPI,89.27,22.25,4,10
37942,Wallet,784.04,36.76,5,4
37943,UPI,439.59,35.93,2,17
37944,Wallet,626.96,19.73,1,19
37945,UPI,953.65,11.09,4,23
37946,UPI,541.41,42.32,1,13
37947,UPI,814.16,46.14,3,7
37948,UPI,337.65,49.75,3,16
37949,Cash,728.79,18.48,4,22
37950,Wallet,144.36,29.06,2,6
37951,UPI,898.68,49.06,3,14
37952,Card,239.76,20.92,2,21
37953,Wallet,336.83,39.63,5,5
37954,Wallet,960.3,47.02,3,4
37955,UPI,197.45,9.68,2,18
37956,Wallet,291.69,36.37,3,8
37957,Card,601.17,35.29,4,18
37958,Card,981.66,19.75,1,0
37959,Card,706.85,49.06,4,10
37960,Wallet,158.48,43.41,2,19
37961,Wallet,760.71,49.72,3,11
37962,UPI,454.9,27.73,5,12
37963,Wallet,992.71,11.5,5,16
37964,Wallet,647.28,14.33,1,6
37965,UPI,555.36,39.68,4,18
37966,Card,579.4,18.4,2,20
37967,UPI,659.48,11.14,5,3
37968,Cash,745.24,46.13,4,3
37969,Wallet,124.41,17.38,4,12
37970,Wallet,174.14,4.54,5,4
37971,Cash,335.45,28.54,5,15
37972,Cash,504.06,27.74,5,6
37973,Cash,345.51,21.4,4,7
37974,UPI,253.15,22.6,4,10
37975,Card,928.78,11.38,1,12
37976,UPI,80.97,15.14,3,19
37977,Cash,941.76,24.58,3,18
37978,UPI,911.88,48.62,4,14
37979,Wallet,699.59,49.02,2,0
37980,UPI,80.91,4.82,3,14
37981,Cash,264.09,45.37,2,10
37982,Wallet,980.15,22.29,4,5
37983,Card,910.65,23.23,3,3
37984,UPI,966.34,18.29,3,6
37985,UPI,996.32,44.03,3,4
37986,Cash,110.69,23.13,4,15
37987,Card,592.32,0.78,1,0
37988,Wallet,842.43,46.8,4,14
37989,Cash,353.72,48.72,4,1
37990,Cash,463.78,21.9,4,23
37991,UPI,319.55,22.09,4,7
37992,Card,86.17,1.37,2,4
37993,Cash,119.08,10.49,1,17
37994,UPI,70.37,6.45,5,3
37995,Wallet,550.88,39.88,4,1
37996,Cash,637.5,26.01,5,13
37997,Wallet,342.32,14.82,2,22
37998,Wallet,834.84,46.27,2,7
37999,UPI,893.61,32.48,3,5
38000,Card,182.76,46.86,3,8
38001,Wallet,99.33,13.08,1,0
38002,Cash,353.41,43.39,3,7
38003,Card,727.34,42.81,1,4
38004,Card,532.05,44.91,5,0
38005,UPI,513.69,40.96,1,1
38006,Cash,194.79,40.4,5,17
38007,Cash,383.88,42.53,1,0
38008,UPI,960.95,44.85,3,8
38009,UPI,373.53,21.48,3,0
38010,Card,611.86,11.34,2,14
38011,Wallet,105.43,4.07,3,6
38012,Wallet,110.66,14.12,1,5
38013,Wallet,453.04,43.21,3,14
38014,Wallet,623.91,49.86,4,0
38015,Cash,403.72,21.44,3,9
38016,Cash,220.06,23.67,5,2
38017,UPI,749.16,19.94,5,0
38018,UPI,183.04,27.77,2,16
38019,Wallet,684.62,24.16,1,10
38020,UPI,958.9,34.36,5,15
38021,Cash,497.01,14.1,5,10
38022,Wallet,240.41,20.45,2,0
38023,Wallet,849.88,20.43,2,2
38024,Cash,530.2,16.27,3,23
38025,Card,927.06,40.01,5,10
38026,Wallet,734.56,27.24,2,22
38027,UPI,459.08,28.22,5,7
38028,Card,636.52,12.44,5,12
38029,Cash,211.47,21.49,2,19
38030,Card,417.87,17.56,1,16
38031,Card,614.18,45.43,1,5
38032,Wallet,610.54,2.37,4,23
38033,Card,607.85,9.16,1,9
38034,UPI,756.36,33.2,5,3
38035,Wallet,150.37,30.45,5,5
38036,Cash,119.97,35.88,5,12
38037,UPI,190.62,2.75,1,20
38038,Wallet,802.77,44.19,4,11
38039,Card,111.61,46.58,3,1
38040,UPI,263.97,39.2,5,2
38041,Wallet,292.04,9.15,4,0
38042,Wallet,664.89,39.55,2,18
38043,Cash,431.55,16.17,1,18
38044,Wallet,239.04,8.03,3,23
38045,Cash,477.06,4.51,2,6
38046,Card,701.18,2.83,4,12
38047,Wallet,796.75,42.2,2,15
38048,Wallet,167.69,42.23,2,15
38049,Card,728.98,2.14,5,3
38050,Wallet,54.3,35.92,5,23
38051,Wallet,738.11,13.08,1,7
38052,UPI,677.95,11.53,3,16
38053,Cash,495.23,28.32,2,17
38054,Wallet,180.03,23.17,4,11
38055,Wallet,776.32,9.86,2,6
38056,Cash,118.17,0.78,2,20
38057,UPI,900.79,16.46,1,18
38058,Cash,784.79,20.57,5,21
38059,Wallet,753.92,24.02,5,0
38060,Card,766.67,20.71,1,6
38061,Card,114.19,19.33,5,22
38062,UPI,990.45,48.18,2,10
38063,UPI,865.67,46.04,5,0
38064,Wallet,532.54,19.86,1,12
38065,UPI,733.43,47.1,1,19
38066,Wallet,752.29,4.81,2,18
38067,Card,838.3,1.13,5,4
38068,UPI,292.61,16.88,2,15
38069,Wallet,403.45,9.67,4,23
38070,Cash,809.7,35.37,1,1
38071,UPI,780.53,31.5,3,10
38072,Wallet,546.48,48.74,3,15
38073,Wallet,426.4,37.82,1,13
38074,Cash,970.02,20.04,3,22
38075,Card,444.27,13.81,2,16
38076,Cash,775.79,3.2,4,10
38077,Wallet,442.01,13.58,5,7
38078,Cash,344.34,9.52,4,10
38079,Cash,658.95,42.03,3,0
38080,Wallet,817.24,16.63,3,1
38081,Card,982.31,34.34,5,0
38082,Cash,191.46,32.57,3,13
38083,Cash,882.31,3.44,5,17
38084,UPI,547.93,1.62,3,4
38085,UPI,152.36,22.53,5,15
38086,Wallet,804.66,46.33,2,19
38087,Wallet,364.97,32.14,5,7
38088,Wallet,874.84,42.92,1,0
38089,UPI,199.91,2.68,4,19
38090,Wallet,725.54,19.23,4,13
38091,Cash,335.76,3.41,1,18
38092,Cash,294.48,17.38,2,23
38093,Card,97.75,14.57,2,18
38094,Wallet,507.81,46.11,3,15
38095,Cash,421.93,41.0,2,7
38096,Cash,108.61,40.42,3,6
38097,Card,265.31,1.73,3,4
38098,Cash,512.91,25.64,5,10
38099,Card,817.86,5.31,3,6
38100,Card,932.98,43.35,2,17
38101,UPI,539.57,22.88,2,19
38102,Cash,433.14,5.31,3,14
38103,UPI,957.02,49.19,5,13
38104,Cash,964.72,14.76,1,22
38105,UPI,230.89,10.39,3,15
38106,Card,554.88,28.45,5,3
38107,Card,829.86,24.48,4,6
38108,Card,831.15,14.09,2,19
38109,Card,700.73,37.0,1,23
38110,Cash,497.9,14.83,1,2
38111,Wallet,433.47,17.58,1,16
38112,Cash,816.09,35.15,4,6
38113,UPI,264.44,28.78,2,12
38114,Cash,457.01,14.79,1,2
38115,Cash,588.52,46.18,2,5
38116,UPI,840.19,36.08,2,21
38117,Card,405.16,15.46,4,7
38118,UPI,571.22,43.2,4,16
38119,UPI,315.21,15.98,4,14
38120,Wallet,845.07,48.79,4,1
38121,Wallet,796.26,45.45,4,17
38122,Card,829.09,20.35,3,11
38123,UPI,104.6,33.32,3,7
38124,UPI,512.55,27.01,5,6
38125,UPI,179.05,40.93,2,20
38126,Cash,690.07,43.19,5,1
38127,Wallet,345.82,31.7,2,0
38128,Wallet,785.85,28.0,2,21
38129,Card,111.91,17.3,1,1
38130,Wallet,537.6,45.05,2,9
38131,Wallet,167.48,30.5,4,7
38132,Card,580.0,3.84,4,0
38133,UPI,626.98,33.59,1,19
38134,Cash,489.04,11.04,3,4
38135,Card,315.66,7.5,3,22
38136,Wallet,80.71,49.31,3,1
38137,Card,679.01,44.88,4,3
38138,Wallet,876.92,36.52,1,4
38139,UPI,746.97,29.56,3,11
38140,UPI,898.37,19.56,4,12
38141,UPI,933.03,16.16,3,22
38142,Wallet,477.07,17.16,1,13
38143,Card,713.09,22.9,5,4
38144,Wallet,427.51,17.43,4,4
38145,UPI,923.57,11.62,5,9
38146,UPI,584.82,45.66,4,4
38147,UPI,764.83,38.06,1,22
38148,Wallet,63.79,32.24,2,20
38149,Cash,596.77,22.41,3,10
38150,UPI,754.89,40.31,1,13
38151,Card,294.16,8.47,1,3
38152,UPI,63.66,7.39,2,9
38153,Wallet,756.45,47.73,1,11
38154,Card,371.18,47.15,2,20
38155,Wallet,457.35,33.59,5,22
38156,Cash,583.95,23.55,1,22
38157,Cash,154.74,44.54,1,8
38158,Wallet,148.38,37.12,2,8
38159,UPI,962.84,38.56,4,5
38160,Card,371.95,32.71,5,6
38161,UPI,292.75,46.13,2,9
38162,Wallet,95.35,15.89,5,6
38163,Wallet,215.23,13.69,3,3
38164,UPI,459.35,29.61,2,23
38165,Card,374.97,17.85,3,23
38166,Card,453.35,3.3,5,0
38167,Card,718.71,48.12,2,23
38168,Card,659.7,45.23,5,9
38169,Card,518.5,1.02,1,8
38170,Cash,824.08,43.47,4,6
38171,Cash,864.46,26.13,2,23
38172,Wallet,611.27,25.5,4,23
38173,Cash,161.69,8.79,2,3
38174,Card,435.87,10.24,5,5
38175,Card,652.74,14.41,2,11
38176,Card,109.71,28.03,4,12
38177,Wallet,68.91,24.4,3,20
38178,Wallet,950.92,14.17,1,6
38179,UPI,743.56,40.4,4,21
38180,Cash,195.45,17.91,5,23
38181,Cash,472.87,10.25,2,18
38182,UPI,233.88,20.97,3,9
38183,UPI,59.77,35.44,2,7
38184,Cash,422.11,16.52,3,19
38185,Card,665.97,16.27,2,20
38186,Cash,956.42,6.23,5,19
38187,Card,781.34,5.53,5,20
38188,Wallet,268.63,15.0,4,20
38189,Cash,369.4,36.12,4,8
38190,Cash,544.55,27.12,2,9
38191,Wallet,231.71,41.33,3,6
38192,Wallet,841.3,36.06,2,11
38193,Wallet,209.57,32.07,4,23
38194,Wallet,325.47,7.57,4,6
38195,Wallet,598.72,45.79,2,14
38196,UPI,167.06,1.97,1,7
38197,UPI,643.38,47.9,4,13
38198,Wallet,947.01,40.27,2,6
38199,Wallet,706.96,12.99,3,4
38200,Wallet,822.15,49.28,2,7
38201,Wallet,466.57,22.69,2,7
38202,Card,397.05,40.33,1,6
38203,Card,362.17,46.64,3,9
38204,Wallet,677.44,25.13,5,10
38205,Wallet,542.61,31.19,5,17
38206,Cash,498.7,32.91,5,17
38207,Wallet,145.71,29.38,4,9
38208,Wallet,689.7,9.69,1,19
38209,UPI,739.11,14.95,3,23
38210,Card,236.39,5.81,2,1
38211,Wallet,771.72,22.07,4,4
38212,Card,885.42,9.67,1,1
38213,Card,215.89,9.17,2,12
38214,Cash,479.44,6.21,1,12
38215,Card,882.38,21.45,3,3
38216,Card,512.93,5.08,3,3
38217,Wallet,824.49,36.61,2,5
38218,UPI,254.97,45.06,3,2
38219,Wallet,110.73,16.01,3,23
38220,Wallet,106.49,42.05,1,5
38221,UPI,973.74,29.65,3,5
38222,UPI,206.48,20.59,2,20
38223,Cash,871.65,40.71,4,9
38224,UPI,349.94,39.5,5,21
38225,Wallet,88.08,47.05,5,23
38226,UPI,278.93,47.06,1,15
38227,UPI,530.22,35.01,5,7
38228,UPI,151.43,45.67,3,12
38229,Card,926.06,3.21,4,16
38230,Cash,904.89,9.89,2,6
38231,Card,191.69,15.66,2,1
38232,Card,750.25,39.74,5,6
38233,Cash,487.67,2.63,2,10
38234,Card,983.02,38.02,5,2
38235,UPI,102.63,33.69,3,22
38236,Cash,497.48,43.96,4,0
38237,Card,321.2,2.84,2,14
38238,Wallet,740.06,31.26,3,10
38239,Card,155.58,5.44,3,15
38240,Wallet,646.7,3.29,4,14
38241,UPI,950.66,47.41,5,3
38242,Wallet,481.19,11.51,3,4
38243,Card,481.52,9.86,3,22
38244,Card,520.92,43.8,4,7
38245,Card,444.92,15.97,2,12
38246,Cash,475.1,42.44,2,7
38247,Cash,490.08,33.67,4,5
38248,Card,998.16,9.88,1,10
38249,Card,160.61,26.22,2,21
38250,UPI,321.06,33.21,3,11
38251,Cash,250.25,36.28,4,18
38252,Cash,566.98,24.36,4,8
38253,Cash,52.67,18.08,1,21
38254,Wallet,925.04,47.47,4,2
38255,Card,554.56,21.16,5,0
38256,UPI,901.27,34.76,2,7
38257,UPI,377.72,41.93,1,11
38258,Card,192.43,8.86,2,11
38259,Card,232.68,24.4,4,12
38260,UPI,497.2,27.83,2,0
38261,Wallet,88.26,28.72,4,7
38262,UPI,792.71,7.88,4,7
38263,Wallet,801.1,1.78,4,8
38264,Wallet,716.86,33.42,2,11
38265,Cash,901.52,31.26,5,12
38266,Card,572.0,35.16,4,4
38267,Cash,505.35,11.54,5,18
38268,Wallet,552.72,17.22,1,2
38269,UPI,222.86,28.74,3,21
38270,Cash,536.68,3.36,2,0
38271,UPI,564.67,10.72,5,6
38272,Wallet,776.36,44.1,5,17
38273,UPI,380.52,8.13,1,8
38274,Cash,137.62,8.63,2,23
38275,Wallet,617.59,36.19,5,7
38276,Card,798.56,44.23,1,21
38277,Cash,971.08,48.56,5,13
38278,Cash,135.74,41.9,2,12
38279,Card,759.03,35.76,3,21
38280,Wallet,616.05,44.37,2,17
38281,Card,64.57,25.31,5,21
38282,Cash,732.33,14.92,4,9
38283,Wallet,74.89,36.15,4,23
38284,UPI,795.99,20.63,1,7
38285,Cash,735.26,19.13,5,8
38286,UPI,703.52,21.58,2,23
38287,Card,164.0,31.44,1,5
38288,Wallet,923.08,45.16,2,3
38289,Card,903.97,47.63,3,19
38290,UPI,905.25,32.89,5,3
38291,Cash,392.34,2.28,4,2
38292,Wallet,517.56,20.67,4,6
38293,Card,159.15,6.93,1,4
38294,UPI,98.54,28.13,3,15
38295,UPI,105.84,20.08,4,8
38296,Cash,590.33,37.01,2,11
38297,UPI,355.33,30.26,1,22
38298,Wallet,600.58,9.55,2,12
38299,UPI,613.03,8.1,5,23
38300,Cash,911.71,5.46,1,1
38301,Card,888.17,37.26,4,19
38302,Wallet,732.65,16.94,3,1
38303,Card,827.58,22.3,4,4
38304,Card,53.0,21.68,1,11
38305,UPI,64.76,33.12,4,9
38306,UPI,485.66,2.78,2,21
38307,Cash,671.01,18.07,3,23
38308,UPI,804.38,5.29,2,20
38309,UPI,474.9,2.9,2,1
38310,Card,943.16,4.54,4,17
38311,Wallet,824.24,21.36,3,18
38312,UPI,147.62,34.85,3,4
38313,Wallet,468.17,23.42,1,14
38314,UPI,995.13,12.61,2,15
38315,UPI,439.44,32.73,3,11
38316,Cash,416.96,10.5,3,22
38317,UPI,329.38,19.24,4,2
38318,Cash,512.16,47.62,4,13
38319,Card,743.36,41.55,2,14
38320,Wallet,95.1,45.72,2,18
38321,UPI,843.93,8.33,3,0
38322,Cash,921.7,31.23,2,16
38323,Card,792.04,15.84,3,7
38324,UPI,919.85,40.91,1,2
38325,Cash,140.16,23.0,4,2
38326,Cash,477.6,36.95,2,7
38327,Card,117.49,15.93,2,15
38328,UPI,844.99,3.9,5,10
38329,UPI,954.92,37.73,5,11
38330,Wallet,332.86,30.3,3,23
38331,UPI,558.62,43.4,2,10
38332,Cash,332.79,6.22,2,8
38333,Wallet,409.93,48.5,3,1
38334,Wallet,502.73,45.69,5,8
38335,UPI,801.26,32.8,1,20
38336,Wallet,189.65,26.51,3,13
38337,Cash,199.2,20.26,3,17
38338,Cash,241.77,5.17,1,23
38339,Card,100.49,46.47,1,4
38340,Cash,661.29,10.16,4,15
38341,Card,230.37,18.18,2,18
38342,Wallet,465.66,9.69,5,4
38343,Card,701.31,13.43,5,4
38344,UPI,476.5,19.93,4,21
38345,Card,910.72,34.99,2,8
38346,UPI,780.71,40.65,3,16
38347,Wallet,309.37,3.38,2,17
38348,Card,173.89,40.86,4,22
38349,Cash,899.72,39.76,1,21
38350,UPI,427.06,7.18,4,7
38351,Wallet,413.39,14.08,4,19
38352,Cash,819.5,4.66,1,2
38353,UPI,58.89,24.48,3,13
38354,Wallet,478.56,48.45,5,23
38355,Wallet,728.6,43.89,4,16
38356,Cash,856.25,43.76,3,16
38357,Wallet,890.95,6.8,2,15
38358,Card,492.4,45.11,3,12
38359,Wallet,855.32,1.5,2,23
38360,UPI,83.97,38.24,2,8
38361,UPI,340.15,15.33,5,4
38362,UPI,59.97,25.34,5,17
38363,Card,207.25,36.82,4,16
38364,Cash,738.49,32.54,2,23
38365,Card,54.2,17.08,4,18
38366,Card,546.9,40.97,1,17
38367,Card,443.29,32.78,1,10
38368,Wallet,166.73,42.26,2,9
38369,Cash,701.35,18.63,2,5
38370,Wallet,708.47,6.31,1,3
38371,Card,740.03,18.91,2,5
38372,UPI,777.04,24.98,5,15
38373,Card,349.24,7.63,1,14
38374,Cash,994.42,28.3,2,17
38375,UPI,119.31,33.24,4,3
38376,Cash,665.31,0.63,2,19
38377,Card,972.24,27.97,1,8
38378,Cash,263.09,6.83,1,3
38379,Wallet,314.22,7.56,1,18
38380,UPI,597.18,19.15,2,15
